Utility,Zip Code,Month,Arrearage Count
Avista,99036,2023-10-01,3
NWN,98660,2022-06-01,369
PSE,98011,2022-07-01,1402
CNG,98611,2024-06-01,12
PSE,98323,2022-06-01,74
Avista,99403,2023-05-01,779
CNG,98271,2023-10-01,154
Avista,99012,2024-04-01,49
NWN,98671,2025-02-01,534
NWN,98607,2022-11-01,504
Avista,99181,2021-12-01,132
PSE,98236,2023-04-01,21
CNG,98951,2023-07-01,76
NWN,98620,2023-07-01,0
Avista,99204,2021-06-01,598
Avista,99326,2023-10-01,17
CNG,99301,2024-04-01,1848
CNG,98936,2024-06-01,113
NWN,98606,2022-08-01,48
Avista,99335,2024-12-01,0
PSE,98433,2022-12-01,364
Avista,99141,2025-05-01,352
CNG,99324,2022-07-01,176
PSE,98122,2024-05-01,1147
Avista,99026,2021-09-01,63
CNG,98226,2023-09-01,590
PSE,98925,2023-07-01,79
CNG,99301,2023-06-01,969
CNG,98284,2022-07-01,335
Avista,99217,2025-05-01,1056
NWN,98628,2025-01-01,20
CNG,98930,2022-07-01,231
Avista,99212,2023-11-01,1260
PSE,98105,2025-03-01,681
Avista,99143,2023-11-01,14
NWN,98607,2022-02-01,972
Avista,99130,2022-02-01,50
Avista,99009,2021-03-01,82
PSE,98926,2023-03-01,406
CNG,99338,2024-04-01,95
PSE,98034,2022-06-01,2570
Avista,99020,2023-11-01,2
PSE,98466,2023-12-01,664
PSE,98403,2023-02-01,290
CNG,98230,2025-05-01,426
NWN,98610,2022-06-01,58
PSE,98003,2022-06-01,4684
PSE,98236,2022-05-01,340
PSE,98104,2024-09-01,46
Avista,99039,2021-11-01,7
PSE,98226,2024-04-01,3656
PSE,98022,2021-11-01,988
PSE,98943,2021-04-01,59
PSE,98077,2023-05-01,255
Avista,99125,2022-09-01,18
PSE,98072,2024-09-01,897
NWN,98665,2022-11-01,540
PSE,98421,2024-12-01,6
CNG,98271,2024-12-01,106
NWN,98674,2023-02-01,0
CNG,98223,2023-10-01,403
PSE,98579,2021-02-01,711
CNG,98802,2022-04-01,25
CNG,99338,2022-08-01,97
PSE,98296,2023-05-01,87
PAC, 98923  ,2024-11-01,63
Avista,99216,2023-12-01,1336
CNG,98584,2025-05-01,188
NWN,98125,2024-10-01,0
CNG,98848,2025-01-01,11
PSE,98092,2022-04-01,4307
PSE,98053,2021-03-01,485
CNG,98674,2024-11-01,105
PSE,98359,2021-07-01,249
PSE,98266,2024-12-01,500
CNG,98310,2025-05-01,592
NWN,98127,2022-01-01,0
PAC,98930,2022-03-01,998
PSE,98166,2023-03-01,850
PSE,98055,2022-09-01,2167
NWN,98635,2025-03-01,1
Avista,99111,2024-05-01,119
Avista,99205,2025-09-01,2163
PSE,98387,2023-04-01,27
PSE,98295,2021-08-01,51
PSE,98116,2021-09-01,447
PSE,98503,2024-11-01,3589
Avista,99205,2024-03-01,2433
PSE,98359,2023-08-01,755
PSE,98340,2025-02-01,87
PSE,98045,2021-07-01,705
Avista,99218,2024-05-01,608
PSE,98023,2025-03-01,4334
PSE,98092,2022-03-01,4077
PSE,98444,2023-08-01,800
CNG,98948,2022-08-01,194
PSE,98068,2021-12-01,85
PSE,98144,2024-01-01,1093
PSE,98444,2024-11-01,667
PAC, 98904  ,2024-09-01,1
CNG,98248,2024-06-01,535
NWN,98662,2022-10-01,745
PSE,98070,2022-02-01,715
PSE,98030,2024-05-01,3398
PSE,98499,2022-05-01,3753
PSE,98043,2022-05-01,484
PSE,98070,2023-05-01,680
CNG,99338,2024-11-01,123
PSE,98294,2023-03-01,347
PSE,98224,2025-01-01,28
CNG,98930,2022-10-01,225
PSE,98251,2021-03-01,90
PSE,98004,2023-02-01,2371
PSE,98337,2024-07-01,888
PSE,98943,2022-08-01,63
CNG,98625,2024-03-01,28
PSE,98292,2023-05-01,496
PSE,98204,2021-02-01,578
PSE,98201,2023-05-01,555
Avista,99146,2021-08-01,2
PSE,98027,2022-11-01,1538
PSE,98034,2023-05-01,2905
CNG,98312,2023-07-01,651
PSE,98360,2025-02-01,758
CNG,98930,2023-09-01,224
PSE,98403,2021-01-01,253
PSE,98057,2021-05-01,1449
Avista,99157,2022-08-01,44
PSE,98405,2024-04-01,1012
Avista,99138,2022-09-01,111
PSE,98446,2021-07-01,960
NWN,98682,2023-04-01,2686
CNG,98225,2022-11-01,705
PSE,98321,2023-12-01,1052
PSE,98203,2025-05-01,882
PSE,98252,2024-08-01,218
Avista,99109,2024-07-01,185
Avista,99025,2024-06-01,89
Avista,99023,2025-01-01,7
PSE,98255,2023-03-01,52
PSE,98531,2022-07-01,517
PSE,98118,2022-11-01,1474
PSE,98055,2025-02-01,2406
PSE,98443,2021-06-01,64
PSE,98146,2023-11-01,711
NWN,98626,2023-04-01,0
PSE,98273,2025-05-01,2315
Avista,99033,2022-07-01,39
PSE,98134,2022-09-01,39
Avista,99037,2023-05-01,310
Avista,99122,2021-03-01,91
PSE,98225,2021-09-01,2439
PSE,98053,2024-10-01,571
PSE,98445,2022-07-01,1020
Avista,99013,2023-02-01,129
NWN,98119,2023-07-01,0
PSE,98258,2024-10-01,1781
CNG,98903,2024-01-01,153
NWN,98635,2024-03-01,1
PSE,98072,2023-09-01,931
PSE,98177,2022-10-01,480
Avista,98857,2023-08-01,5
NWN,97388,2025-01-01,0
NWN,98683,2023-06-01,1026
PSE,98277,2024-04-01,3232
NWN,98628,2022-09-01,27
Avista,99403,2021-12-01,776
PSE,98271,2021-07-01,437
PSE,98203,2022-08-01,810
Avista,99146,2021-10-01,2
PSE,98513,2024-01-01,2702
PSE,98008,2025-02-01,905
PSE,98311,2023-05-01,2288
PSE,98513,2022-03-01,2403
PAC, 98939  ,2024-03-01,33
PSE,98258,2023-09-01,1845
NWN,98664,2024-11-01,350
PSE,98941,2025-04-01,68
CNG,98541,2023-01-01,27
CNG,98226,2025-03-01,545
NWN,98661,2025-02-01,748
PSE,98424,2025-04-01,1
PSE,98133,2022-02-01,841
Avista,99125,2024-02-01,15
Avista,99371,2021-02-01,16
CNG,98271,2023-04-01,143
CNG,98951,2024-05-01,72
PSE,98059,2023-05-01,2079
PAC,98948,2022-02-01,836
CNG,98848,2022-05-01,4
PSE,98392,2021-06-01,320
PSE,98102,2025-03-01,631
PSE,98203,2022-02-01,951
PSE,98003,2023-08-01,5191
CNG,98901,2023-10-01,298
Avista,99326,2022-05-01,26
PAC,98901,2022-01-01,2042
PSE,98014,2022-02-01,236
PAC, 98951  ,2024-03-01,1156
CNG,98584,2024-02-01,157
PSE,98019,2021-02-01,251
PSE,98229,2024-03-01,2283
NWN,98629,2024-08-01,149
NWN,98607,2023-10-01,515
CNG,99353,2022-03-01,32
PSE,98002,2024-06-01,4174
Avista,99202,2024-10-01,842
Avista,99202,2022-10-01,1279
PSE,98272,2023-06-01,513
PSE,98329,2024-08-01,2
CNG,98225,2024-06-01,761
Avista,99158,2023-07-01,15
PSE,98107,2021-10-01,552
NWN,98685,2023-11-01,614
NWN,98026,2023-05-01,0
Avista,99156,2022-10-01,0
CNG,98951,2022-07-01,83
CNG,98953,2022-11-01,61
Avista,99037,2024-04-01,311
Avista,99012,2022-09-01,38
PSE,98445,2025-05-01,1098
PSE,98146,2022-11-01,684
PSE,98108,2023-12-01,1084
NWN,98601,2024-03-01,0
PSE,98516,2023-04-01,2284
Avista,99220,2023-04-01,0
PSE,98047,2024-03-01,943
Avista,99113,2022-12-01,12
Avista,99151,2024-01-01,8
Avista,99039,2022-03-01,8
PSE,98392,2023-09-01,337
PSE,98332,2024-05-01,302
PAC,98953,2022-07-01,576
Avista,99344,2022-07-01,529
Avista,99181,2022-04-01,114
PSE,98321,2021-06-01,820
PSE,98012,2024-09-01,1439
PSE,98249,2023-11-01,287
PSE,98445,2022-10-01,1013
NWN,98612,2022-11-01,0
PAC,98947,2025-01-01,316
PSE,98281,2022-10-01,466
PSE,98596,2024-08-01,27
NWN,98686,2024-12-01,360
CNG,98520,2025-01-01,143
PSE,98294,2022-01-01,246
NWN,97301,2024-10-01,0
Avista,99216,2021-12-01,1126
PSE,98168,2025-02-01,1122
PSE,98294,2022-03-01,336
NWN,98606,2023-01-01,50
PSE,98056,2024-03-01,2922
CNG,98311,2024-05-01,510
PSE,98198,2022-08-01,3180
PSE,98023,2024-12-01,3930
CNG,98370,2022-05-01,100
PSE,98027,2025-02-01,1579
CNG,98626,2025-05-01,55
PSE,98531,2023-05-01,551
PSE,98391,2022-06-01,2879
CNG,99352,2022-07-01,380
PSE,98092,2021-10-01,3917
PSE,98530,2023-11-01,74
CNG,98802,2022-07-01,27
PAC, 99363  ,2024-07-01,21
Avista,99207,2021-07-01,2248
CNG,98848,2023-01-01,10
PSE,98252,2021-01-01,218
Avista,99023,2021-06-01,10
Avista,99171,2022-02-01,29
Avista,99185,2025-05-01,58
CNG,99301,2024-01-01,1720
Avista,99022,2024-10-01,160
PSE,98118,2024-06-01,1663
Avista,99037,2025-01-01,273
PSE,98321,2024-01-01,1028
PSE,98087,2024-12-01,857
PSE,98047,2024-06-01,583
PAC, 98603  ,2024-05-01,2
Avista,98620,2025-01-01,86
CNG,99344,2022-05-01,145
Avista,99141,2021-02-01,328
PSE,98258,2021-07-01,1600
PSE,98466,2023-04-01,664
PSE,98323,2021-08-01,53
NWN,98620,2025-06-01,0
PSE,98249,2023-04-01,2133
PSE,98422,2023-03-01,474
PSE,98223,2024-12-01,81
PSE,98068,2022-06-01,70
PSE,98926,2025-01-01,390
CNG,98528,2022-04-01,10
Avista,99143,2022-12-01,12
CNG,98367,2025-01-01,257
Avista,99176,2022-09-01,4
PAC,98944,2025-05-01,1996
Avista,99014,2023-07-01,2
CNG,98674,2022-10-01,97
Avista,99335,2022-06-01,0
CNG,98367,2022-11-01,232
PSE,98530,2025-03-01,75
Avista,99207,2022-06-01,2229
PAC,99323,2022-01-01,195
PSE,98516,2022-03-01,1902
PSE,98178,2023-03-01,891
PSE,98275,2021-03-01,276
Avista,99011,2024-12-01,0
PSE,98275,2023-09-01,385
PSE,98029,2023-09-01,1612
CNG,98221,2022-08-01,500
PSE,98224,2023-01-01,39
PSE,98077,2021-10-01,213
PSE,98576,2021-03-01,382
PSE,98273,2024-01-01,2108
Avista,99207,2024-04-01,2276
PSE,98922,2024-05-01,930
PSE,98168,2021-07-01,1003
NWN,98607,2022-09-01,689
PAC,99362,2022-05-01,2283
PAC, 98947  ,2024-09-01,260
PSE,98580,2021-05-01,325
PSE,98373,2025-04-01,109
PSE,98007,2025-05-01,2066
PSE,98597,2021-12-01,2164
CNG,98948,2025-05-01,217
PAC,98923,2022-05-01,132
PSE,98108,2022-09-01,1070
Avista,99014,2023-12-01,3
Avista,99012,2023-01-01,35
PSE,98068,2025-02-01,67
CNG,98274,2023-05-01,251
CNG,98908,2024-03-01,655
CNG,98337,2024-08-01,204
PSE,98110,2024-11-01,660
Avista,99203,2025-05-01,589
PSE,98178,2022-07-01,815
PSE,98506,2023-01-01,1371
PSE,98292,2024-02-01,56
Avista,99217,2021-03-01,1010
PSE,98092,2024-10-01,3440
PSE,98107,2025-02-01,582
Avista,99220,2022-11-01,0
Avista,99019,2024-04-01,323
CNG,98240,2024-06-01,14
PSE,98385,2022-01-01,20
Avista,99029,2025-08-01,52
Avista,99013,2022-08-01,92
Avista,99170,2023-10-01,35
CNG,98282,2023-11-01,30
Avista,99009,2022-03-01,86
CNG,98273,2023-06-01,445
Avista,99005,2024-11-01,170
PAC, 98937  ,2024-07-01,348
PSE,98359,2023-01-01,292
CNG,98611,2024-07-01,15
PSE,98101,2022-07-01,48
PSE,98275,2021-07-01,344
PSE,98247,2024-08-01,480
PSE,98273,2022-01-01,1895
PSE,98040,2023-04-01,919
PSE,98589,2021-01-01,383
PSE,98531,2023-08-01,529
PSE,98266,2024-02-01,541
CNG,98277,2023-08-01,318
PSE,98036,2023-07-01,859
PSE,98224,2022-09-01,36
PSE,98251,2022-09-01,115
PSE,98418,2021-05-01,471
CNG,98932,2025-03-01,66
Avista,99170,2024-08-01,37
PSE,98007,2022-10-01,1783
PSE,98388,2021-10-01,145
PSE,98251,2024-09-01,53
PSE,98075,2025-03-01,693
PAC,98952,2022-01-01,75
Avista,99032,2024-12-01,20
CNG,98220,2023-12-01,11
PSE,98248,2023-05-01,598
PSE,98513,2021-01-01,2252
CNG,98312,2022-11-01,676
NWN,98684,2022-11-01,665
PSE,98512,2021-11-01,1386
PSE,98421,2023-04-01,570
PSE,98335,2023-02-01,405
CNG,98625,2024-11-01,21
PSE,98208,2023-11-01,1188
Avista,99025,2023-12-01,72
PSE,98418,2023-11-01,538
CNG,98232,2022-12-01,10
PSE,98033,2022-06-01,1488
PSE,98144,2024-02-01,1133
Avista,99204,2023-06-01,559
CNG,98942,2022-06-01,159
Avista,99014,2022-07-01,5
Avista,99217,2021-08-01,987
PSE,98294,2025-06-01,231
Avista,99185,2024-03-01,61
PSE,98257,2021-06-01,331
PSE,98342,2022-08-01,124
PSE,98029,2023-04-01,1626
NWN,98762,2025-04-01,0
CNG,99324,2022-09-01,194
PAC,98937,2022-04-01,408
NWN,98685,2022-02-01,498
PSE,98272,2022-03-01,734
PSE,98284,2021-09-01,1387
PSE,98117,2024-11-01,910
Avista,99203,2025-09-01,533
PSE,98224,2022-04-01,41
NWN,98629,2022-11-01,129
PSE,98115,2025-02-01,823
PSE,98136,2024-12-01,413
PSE,98375,2023-12-01,1590
Avista,99173,2021-08-01,129
PSE,98158,2022-10-01,1
PSE,98023,2024-07-01,3765
NWN,98617,2022-06-01,0
NWN,97301,2023-07-01,0
CNG,98632,2023-10-01,108
PSE,98276,2023-03-01,93
CNG,98274,2022-08-01,250
PSE,98053,2025-04-01,605
Avista,99206,2022-11-01,1370
Avista,99005,2021-03-01,166
PSE,98031,2021-03-01,2362
PSE,98946,2021-09-01,42
Avista,99037,2023-11-01,283
Avista,99014,2024-01-01,2
CNG,98524,2023-04-01,6
Avista,99134,2023-11-01,32
PSE,98443,2021-04-01,55
Avista,99148,2024-01-01,147
Avista,99143,2022-05-01,15
PSE,98008,2022-08-01,801
Avista,99167,2024-12-01,35
NWN,98629,2022-07-01,209
NWN,98208,2023-04-01,0
CNG,98908,2024-02-01,597
Avista,99009,2025-06-01,81
PSE,98233,2022-04-01,946
PSE,98224,2025-05-01,31
PSE,98934,2022-08-01,96
PSE,98335,2021-08-01,354
PSE,98148,2025-06-01,689
CNG,98226,2022-06-01,501
NWN,98683,2023-08-01,687
CNG,98944,2022-03-01,226
PSE,98118,2023-05-01,1719
Avista,99201,2024-11-01,1036
PSE,98057,2023-07-01,1805
CNG,99344,2025-06-01,183
PSE,98260,2024-01-01,301
PSE,98327,2022-12-01,535
CNG,98930,2022-01-01,200
PSE,98105,2023-05-01,735
Avista,99111,2023-11-01,104
CNG,98223,2024-07-01,434
Avista,99185,2022-12-01,53
Avista,99167,2021-03-01,31
Avista,99160,2023-05-01,12
PSE,98148,2025-02-01,756
CNG,99338,2024-01-01,80
CNG,98310,2022-02-01,584
PSE,98074,2022-11-01,420
Avista,99201,2025-06-01,1204
PSE,98310,2023-02-01,2317
Avista,99138,2023-05-01,140
PSE,98005,2022-05-01,970
CNG,98948,2024-09-01,201
Avista,99403,2023-12-01,763
Avista,99179,2021-04-01,24
PSE,98107,2024-06-01,556
PSE,98345,2022-12-01,41
Avista,99037,2024-09-01,297
Avista,99156,2025-03-01,1
PSE,98233,2024-01-01,1063
PSE,98443,2024-04-01,59
Avista,99228,2024-08-01,0
PSE,98360,2023-09-01,1
Avista,99170,2022-05-01,41
PAC,98935,2022-05-01,231
Avista,99034,2021-07-01,7
PSE,98597,2023-04-01,2649
Avista,99216,2022-11-01,1182
Avista,99130,2021-12-01,42
PSE,98107,2023-11-01,625
PSE,98056,2024-05-01,2914
PSE,98409,2021-08-01,669
NWN,98684,2022-05-01,1143
Avista,99185,2025-08-01,50
PSE,98403,2023-09-01,283
PSE,98023,2022-11-01,3669
PSE,98367,2022-03-01,1612
PSE,,2022-11-01,207
PSE,98107,2021-01-01,410
PSE,98328,2024-12-01,38
Avista,99130,2024-01-01,55
PSE,98404,2025-04-01,56
PSE,98311,2021-05-01,1613
PSE,98390,2022-04-01,963
PSE,98532,2023-10-01,192
Avista,99033,2025-09-01,44
PSE,98201,2025-01-01,1000
PSE,98059,2023-03-01,2014
Avista,99131,2023-08-01,5
NWN,98685,2024-09-01,747
PSE,98406,2024-10-01,617
CNG,98244,2022-07-01,2
NWN,98629,2022-03-01,118
PSE,98295,2022-08-01,73
PSE,98275,2024-10-01,383
CNG,98837,2022-12-01,69
Avista,99004,2024-09-01,190
PSE,98371,2025-05-01,123
PSE,98235,2021-12-01,9
CNG,98802,2024-12-01,22
Avista,99163,2023-01-01,1494
PAC,98937,2022-08-01,350
PSE,98042,2024-02-01,3436
NWN,98127,2022-10-01,0
Avista,99030,2022-04-01,40
PAC,98939,2025-04-01,31
CNG,98584,2023-04-01,176
PSE,98050,2023-08-01,10
PSE,98023,2022-08-01,3719
PSE,98439,2022-05-01,60
PSE,98050,2023-03-01,19
CNG,98951,2022-09-01,79
PSE,98433,2022-10-01,364
Avista,99036,2025-02-01,4
PSE,98045,2021-08-01,687
CNG,99350,2023-04-01,70
PSE,98125,2022-07-01,585
Avista,99151,2025-01-01,10
PSE,98224,2023-02-01,40
Avista,99173,2022-10-01,114
Avista,99040,2025-01-01,59
PSE,98392,2023-01-01,330
PSE,98387,2021-11-01,1776
PSE,98257,2022-07-01,372
PSE,98051,2024-05-01,252
PSE,98512,2022-10-01,2083
PAC,98932,2022-05-01,536
NWN,98629,2022-08-01,177
Avista,99207,2022-12-01,1668
Avista,99004,2024-08-01,188
PSE,98036,2021-04-01,602
Avista,99101,2024-04-01,83
CNG,98903,2022-05-01,158
PSE,98589,2022-08-01,535
Avista,99018,2025-02-01,8
PSE,98290,2025-06-01,427
NWN,98612,2024-02-01,0
PSE,98117,2022-12-01,847
PSE,98345,2025-04-01,106
PSE,98275,2023-03-01,381
CNG,98944,2022-07-01,292
PSE,98579,2021-05-01,707
PSE,98328,2021-11-01,27
PAC,99328,2022-06-01,402
NWN,98674,2024-02-01,0
PSE,98122,2021-10-01,1242
NWN,98762,2024-11-01,0
CNG,98563,2022-01-01,25
PSE,98925,2025-06-01,84
Avista,99206,2021-01-01,1575
PSE,98558,2024-06-01,26
PSE,98087,2023-04-01,842
PSE,98579,2025-04-01,875
CNG,99344,2023-10-01,142
NWN,98683,2024-09-01,467
PSE,98276,2025-06-01,113
PSE,98115,2025-03-01,749
Avista,98620,2022-06-01,101
NWN,98672,2022-04-01,142
PSE,98027,2025-04-01,1537
CNG,98230,2025-02-01,439
PAC,98923,2025-03-01,122
PAC,98903,2025-01-01,1852
CNG,98276,2023-04-01,33
Avista,99161,2024-07-01,84
PSE,98296,2023-09-01,417
NWN,98663,2024-10-01,168
PSE,98134,2022-05-01,21
CNG,98524,2024-07-01,5
Avista,99022,2022-12-01,135
Avista,99341,2022-04-01,52
PSE,98059,2024-02-01,2109
PSE,98109,2021-07-01,435
PSE,98038,2021-11-01,1753
PSE,98030,2021-12-01,2363
Avista,99019,2025-07-01,452
PSE,98232,2021-08-01,179
PAC,98951,2025-02-01,1038
PSE,98502,2023-02-01,2740
Avista,99260,2022-05-01,0
Avista,99031,2025-08-01,24
PSE,98034,2022-08-01,2651
PSE,98007,2022-08-01,1733
PSE,98007,2022-09-01,1827
PSE,98220,2022-06-01,43
Avista,99029,2024-05-01,35
PSE,98052,2024-02-01,4105
Avista,99034,2025-02-01,10
PSE,98373,2024-05-01,2031
Avista,99208,2023-07-01,2694
PSE,98290,2021-08-01,404
PSE,98002,2021-11-01,3141
CNG,98848,2024-12-01,6
Avista,99022,2023-08-01,181
PSE,98052,2023-12-01,4217
Avista,99402,2022-12-01,51
PSE,98499,2024-01-01,681
PSE,98946,2025-05-01,52
PSE,98070,2024-03-01,682
Avista,99205,2024-10-01,1800
PSE,98237,2021-04-01,364
PSE,98229,2024-04-01,1721
Avista,99217,2024-08-01,639
PSE,98155,2021-04-01,432
PSE,98513,2023-03-01,2629
CNG,98848,2024-07-01,7
Avista,99128,2022-09-01,14
Avista,99204,2023-03-01,684
Avista,99205,2024-05-01,2189
CNG,99354,2022-02-01,165
PSE,98251,2023-04-01,279
CNG,99353,2023-10-01,56
Avista,99212,2025-06-01,1355
Avista,99023,2024-07-01,6
PSE,98065,2023-01-01,606
Avista,99179,2023-02-01,24
PSE,98005,2023-11-01,1173
PSE,98028,2025-05-01,1097
PSE,98177,2024-01-01,462
PSE,98283,2023-07-01,48
PAC, 98938  ,2024-10-01,135
CNG,99323,2025-06-01,17
NWN,98026,2024-04-01,0
PSE,98342,2024-06-01,130
Avista,99037,2024-07-01,281
NWN,98610,2023-04-01,71
PSE,98506,2021-10-01,3200
PSE,98409,2023-08-01,716
CNG,98932,2023-01-01,54
CNG,98240,2022-09-01,17
NWN,98208,2024-10-01,0
CNG,98337,2023-10-01,197
Avista,98648,2021-10-01,31
PSE,98373,2024-01-01,1915
Avista,99025,2024-05-01,104
PSE,98422,2025-06-01,48
PSE,98340,2023-02-01,101
NWN,98127,2022-03-01,0
PSE,98946,2023-08-01,42
PSE,98225,2023-05-01,43
PSE,98403,2021-08-01,258
NWN,98762,2023-10-01,0
PSE,98043,2021-01-01,353
PSE,98294,2023-07-01,251
PSE,98277,2025-06-01,2875
PSE,98203,2025-01-01,870
Avista,99020,2022-10-01,2
Avista,99019,2023-11-01,477
Avista,99039,2022-11-01,6
PSE,98056,2021-12-01,2072
PSE,98311,2023-07-01,2063
PSE,98579,2023-09-01,869
Avista,99110,2021-01-01,42
NWN,98668,2022-04-01,0
CNG,98248,2025-06-01,534
PSE,98050,2021-09-01,14
NWN,98685,2024-11-01,632
PSE,98003,2025-03-01,5692
CNG,98314,2022-09-01,1
PSE,98008,2022-01-01,816
PSE,98405,2024-02-01,1031
CNG,98277,2023-02-01,433
NWN,98668,2023-02-01,0
PSE,98244,2022-04-01,258
Avista,99126,2021-04-01,47
PSE,98045,2021-05-01,699
PSE,98271,2022-02-01,564
PSE,98366,2023-05-01,1
PSE,98050,2023-09-01,19
NWN,98604,2022-10-01,526
PSE,98158,2021-10-01,2
PSE,98290,2024-12-01,549
Avista,99206,2021-02-01,1786
Avista,99009,2021-12-01,78
PSE,98004,2023-07-01,2397
Avista,99201,2024-02-01,1252
PSE,98004,2023-08-01,2408
Avista,99040,2024-02-01,67
Avista,99176,2025-06-01,6
PSE,98075,2023-08-01,701
PSE,98118,2023-08-01,1707
PSE,98010,2025-06-01,499
Avista,99125,2023-11-01,22
Avista,99163,2023-05-01,1485
PSE,98117,2023-11-01,873
Avista,99030,2022-09-01,32
PSE,98430,2021-10-01,1
PSE,98103,2022-03-01,1064
PSE,98342,2021-04-01,101
PSE,98366,2021-06-01,2434
PSE,98014,2023-09-01,560
PSE,98116,2023-10-01,603
PSE,98101,2024-05-01,27
PSE,98274,2022-11-01,1106
PSE,98272,2023-05-01,519
PSE,98946,2022-04-01,44
PSE,98294,2021-05-01,310
Avista,99027,2024-03-01,232
CNG,98247,2025-03-01,123
PAC, 98942  ,2024-04-01,1731
PSE,98112,2025-02-01,785
Avista,99163,2021-02-01,1273
Avista,99023,2023-04-01,11
CNG,98932,2023-04-01,65
PSE,98418,2023-01-01,544
PSE,98244,2024-01-01,283
Avista,99023,2021-04-01,10
PSE,98224,2024-02-01,38
PSE,98506,2022-01-01,1460
NWN,98684,2023-05-01,1118
NWN,98642,2023-06-01,883
NWN,97031,2023-07-01,0
PSE,98065,2022-07-01,691
Avista,99174,2021-08-01,8
PSE,98199,2024-01-01,472
PSE,98118,2024-04-01,1646
NWN,98208,2024-07-01,0
PSE,98262,2021-06-01,106
CNG,98930,2024-06-01,298
NWN,98682,2023-09-01,1503
PSE,98380,2021-10-01,208
Avista,99109,2025-07-01,191
PAC,99301,2022-09-01,1
Avista,99003,2023-11-01,88
PSE,98021,2023-11-01,608
PSE,98033,2021-11-01,1439
NWN,98674,2022-10-01,0
PSE,98110,2022-12-01,1556
PSE,98260,2022-12-01,307
PSE,98050,2021-01-01,20
CNG,98367,2022-02-01,205
PSE,98264,2023-01-01,1339
CNG,98232,2022-01-01,7
Avista,99173,2023-03-01,122
CNG,98248,2023-03-01,565
PSE,98502,2022-05-01,3568
NWN,98628,2022-06-01,31
PSE,98033,2024-08-01,1705
CNG,99350,2024-11-01,51
PSE,98109,2022-04-01,442
Avista,98620,2022-01-01,85
PSE,98251,2024-12-01,64
CNG,98264,2023-12-01,550
Avista,99217,2025-06-01,998
Avista,99022,2024-12-01,190
CNG,98951,2022-04-01,61
NWN,98125,2023-05-01,0
PSE,98247,2021-05-01,495
CNG,98226,2024-02-01,396
PSE,98065,2025-06-01,702
PSE,98033,2022-01-01,1454
CNG,98312,2023-02-01,659
Avista,99371,2022-01-01,21
PSE,98028,2022-04-01,877
PSE,98087,2021-05-01,729
Avista,99006,2021-08-01,313
Avista,99158,2025-09-01,20
PSE,98020,2024-09-01,315
Avista,99027,2024-02-01,177
PSE,98112,2024-10-01,722
PSE,98198,2023-10-01,3568
PSE,98030,2021-11-01,3099
Avista,99131,2024-12-01,5
PSE,98255,2023-01-01,56
PSE,98374,2025-05-01,47
Avista,99027,2025-09-01,292
Avista,99102,2021-06-01,43
Avista,99224,2022-07-01,857
CNG,98370,2022-12-01,108
PSE,98226,2021-12-01,2241
PSE,98274,2022-04-01,1049
CNG,98903,2023-11-01,154
PSE,98323,2024-06-01,80
PSE,98258,2022-06-01,1847
PSE,98036,2022-09-01,778
CNG,98584,2022-12-01,136
PSE,98043,2022-02-01,443
NWN,98661,2024-12-01,539
Avista,99027,2022-11-01,274
PSE,98443,2021-07-01,531
PAC,99348,2025-06-01,58
PSE,98345,2025-03-01,33
Avista,99201,2024-01-01,1223
PSE,98288,2022-02-01,38
PSE,98239,2021-02-01,281
PSE,98580,2023-05-01,385
PSE,98337,2022-05-01,853
PAC,98953,2025-03-01,779
PSE,98221,2024-06-01,1657
CNG,98932,2022-06-01,57
PSE,98047,2022-01-01,505
NWN,98684,2025-05-01,1056
Avista,99032,2025-02-01,23
PSE,98385,2023-06-01,1507
PSE,98597,2021-06-01,2079
Avista,99171,2024-08-01,26
PSE,98075,2024-08-01,664
PSE,98372,2022-08-01,1974
Avista,99171,2025-09-01,34
PAC,99328,2022-09-01,349
PSE,98005,2021-10-01,880
NWN,98629,2023-04-01,274
PSE,98277,2022-06-01,2959
PAC, 98947  ,2024-02-01,1126
NWN,98626,2024-04-01,0
NWN,98639,2024-10-01,25
CNG,98292,2023-11-01,189
PSE,98253,2023-04-01,275
PSE,98465,2021-08-01,307
PSE,98068,2024-01-01,80
Avista,99167,2025-04-01,31
CNG,98541,2025-01-01,26
PSE,98201,2025-05-01,993
Avista,99344,2022-11-01,453
CNG,98248,2022-12-01,485
NWN,98648,2025-03-01,0
PSE,98005,2021-12-01,809
Avista,99019,2024-05-01,478
PSE,98255,2024-10-01,28
Avista,99223,2024-11-01,1220
PSE,98260,2023-12-01,336
PSE,98296,2023-12-01,446
CNG,98277,2024-08-01,296
PSE,98065,2022-03-01,668
PSE,98444,2024-09-01,789
NWN,98610,2022-03-01,53
PSE,98011,2021-03-01,942
PSE,98006,2024-08-01,1283
Avista,99101,2024-09-01,65
Avista,99114,2021-04-01,548
CNG,98264,2024-07-01,497
NWN,98672,2022-09-01,82
Avista,99326,2025-01-01,20
PSE,98408,2024-07-01,925
PSE,98501,2021-07-01,613
Avista,99008,2022-01-01,12
PSE,98277,2022-12-01,4535
CNG,99352,2024-08-01,368
PSE,98122,2024-09-01,1350
PSE,98027,2024-01-01,1555
Avista,99032,2022-02-01,32
Avista,99157,2022-03-01,46
Avista,99125,2022-08-01,20
Avista,99148,2024-07-01,127
