Utility,Year,Month,Zip Code,Late Fee Amount
Avista,2023,10,99160,0.0
Avista,2024,11,99036,0.0
CNG,2025,5,98802,0.0
PSE,2024,6,98366,0.0
CNG,2020,9,98295,0.0
Avista,2025,4,99260,0.0
PSE,2024,5,98934,0.0
PSE,2024,2,98270,0.0
Avista,2021,1,99206,0.0
PSE,2020,6,98038,0.0
Avista,2021,9,99179,0.0
Avista,2020,3,99103,0.0
PSE,2021,11,98055,0.0
Avista,2023,5,99169,0.0
PSE,2025,7,98023,0.0
PSE,2021,1,98004,0.0
CNG,2021,3,98936,0.0
NWN,2023,1,98662,5.08
PSE,2022,12,98006,0.0
CNG,2020,3,99336,478.44
PSE,2020,8,98466,0.0
PSE,2021,7,98273,0.0
PSE,2025,4,98072,0.0
PSE,2024,9,98248,0.0
NWN,2023,8,98660,0.0
PSE,2022,10,98248,0.0
PSE,2021,10,98058,0.0
CNG,2025,10,98936,0.0
Avista,2021,1,99224,0.0
CNG,2022,1,98284,0.0
CNG,2023,10,99350,0.0
Avista,2021,12,99217,0.0
PSE,2025,6,98512,0.0
Avista,2025,4,99125,0.0
PSE,2023,6,98346,0.0
NWN,2020,8,98606,0.0
PSE,2023,6,98270,0.0
Avista,2024,3,99144,0.0
Avista,2023,8,99402,0.0
NWN,2024,11,98664,0.0
NWN,2020,8,98628,0.0
PSE,2024,5,98312,0.0
PSE,2021,3,98199,0.0
PSE,2023,11,98926,0.0
PSE,2024,7,98498,0.0
Avista,2020,11,98648,0.0
PSE,2020,5,98506,0.0
Avista,2023,1,99212,0.0
PSE,2025,10,98408,0.0
Avista,2021,5,99126,0.0
PAC,2024,10,99323,0.0
Avista,2023,1,99021,0.0
PSE,2021,10,98230,0.0
Avista,2025,2,99228,0.0
PSE,2021,11,98221,0.0
CNG,2021,12,98257,0.0
Avista,2025,12,99103,0.0
PSE,2024,5,98021,0.0
PSE,2023,7,98237,0.0
PSE,2022,4,98926,0.0
PSE,2021,8,98262,0.0
NWN,2025,1,98662,0.0
CNG,2023,2,98801,0.0
PSE,2021,6,98021,0.0
CNG,2022,2,98271,0.0
Avista,2024,3,99138,0.0
PSE,2025,5,98237,0.0
NWN,2020,7,98605,0.0
Avista,2025,6,99131,0.0
Avista,2020,5,99113,0.0
Avista,2020,3,99107,0.0
PSE,2022,4,98019,0.0
CNG,2023,8,98908,0.0
PAC,2020,8,99348,0.0
NWN,2024,8,98601,0.0
NWN,2023,2,98125,0.0
CNG,2022,5,98240,0.0
PAC,2024,6,98930,0.0
CNG,2022,4,98247,0.0
PSE,2021,11,98006,0.0
NWN,2022,6,98662,0.0
Avista,2025,6,99402,0.0
CNG,2020,1,98337,0.0
PSE,2024,11,98360,0.0
PAC,2022,3,98938,0.0
Avista,2020,4,99219,0.0
PSE,2023,8,98106,0.0
CNG,2021,2,98550,0.0
Avista,2021,1,99141,0.0
PSE,2025,3,98005,0.0
PSE,2024,12,98168,0.0
PSE,2025,7,98059,0.0
Avista,2022,4,99109,0.0
Avista,2020,4,99040,0.0
Avista,2024,1,99260,0.0
CNG,2024,3,98312,0.0
CNG,2024,8,99323,0.0
PSE,2021,2,98221,0.0
CNG,2025,2,99337,0.0
Avista,2022,11,99202,0.0
Avista,2025,5,99156,0.0
CNG,2021,7,98802,0.0
Avista,2024,8,99023,0.0
PAC,2025,3,98942,26.96
CNG,2023,8,98292,0.0
CNG,2025,7,98674,0.0
NWN,2020,12,98665,0.0
NWN,2023,5,98639,0.0
PSE,2023,7,98402,0.0
PSE,2020,11,98402,0.0
Avista,2021,5,99039,0.0
NWN,2025,7,97031,0.0
CNG,2022,4,99352,0.0
CNG,2022,11,99338,0.0
NWN,2021,12,98635,0.0
CNG,2020,10,99350,0.0
PSE,2020,4,98239,0.0
CNG,2024,5,98528,0.0
PSE,2021,11,98011,0.0
NWN,2021,3,98612,0.0
PAC,2022,5,98938,0.0
Avista,2021,6,99023,0.0
Avista,2021,10,99016,0.0
PSE,2024,4,98148,0.0
Avista,2021,10,99171,0.0
PSE,2024,6,98284,0.0
Avista,2020,12,99129,0.0
CNG,2025,2,98524,0.0
Avista,2025,4,99003,0.0
CNG,2024,11,98528,0.0
CNG,2024,8,99362,0.0
CNG,2023,1,98528,0.0
PSE,2020,7,98038,0.0
CNG,2020,9,99301,0.0
PSE,2025,1,98178,0.0
PSE,2023,3,98391,0.0
PSE,2021,1,98370,0.0
CNG,2020,1,99337,0.0
CNG,2023,5,98944,0.0
Avista,2020,6,99402,0.0
NWN,2022,12,98682,0.0
CNG,2025,8,98284,0.0
PSE,2023,2,98019,0.0
Avista,2025,11,99012,0.0
PSE,2024,9,98342,0.0
PSE,2024,2,98125,0.0
Avista,2023,7,99013,0.0
CNG,2022,1,98848,0.0
NWN,2023,1,98639,0.0
PSE,2021,1,98388,0.0
NWN,2023,1,98762,0.0
Avista,2020,6,99023,0.0
PSE,2022,8,98272,0.0
PSE,2024,9,98008,0.0
Avista,2022,11,99144,0.0
PSE,2020,11,98106,0.0
CNG,2025,12,98276,0.0
CNG,2023,11,98370,0.0
Avista,2022,12,99005,0.0
PSE,2025,9,98112,0.0
PSE,2025,3,98346,0.0
PSE,2023,2,98029,0.0
NWN,2024,4,98685,0.0
PSE,2025,3,98011,0.0
Avista,2021,9,99008,0.0
CNG,2023,10,99344,0.0
PSE,2021,2,98204,0.0
Avista,2021,4,99144,0.0
NWN,2021,3,98606,0.0
CNG,2025,9,98244,0.0
Avista,2020,11,99013,0.0
PSE,2020,10,98406,0.0
PSE,2023,2,98391,0.0
PAC,2024,6,98953,0.0
PSE,2022,9,98380,0.0
CNG,2020,7,98273,0.0
NWN,2021,6,98601,0.0
CNG,2021,7,98528,0.0
CNG,2023,5,98903,0.0
Avista,2023,8,99371,0.0
Avista,2020,5,99130,0.0
PSE,2024,5,98941,0.0
PSE,2025,4,98283,0.0
Avista,2024,11,99022,0.0
NWN,2024,2,98629,0.0
PSE,2020,10,98031,0.0
CNG,2020,1,99354,0.0
Avista,2024,3,99220,0.0
Avista,2025,4,98648,0.0
Avista,2024,4,99138,0.0
Avista,2021,1,99005,0.0
PSE,2022,4,98332,0.0
PSE,2021,7,98201,0.0
CNG,2020,6,98277,0.0
PSE,2025,12,98101,0.0
CNG,2021,8,98248,0.0
Avista,2024,5,99114,0.0
CNG,2020,5,98233,0.0
PSE,2021,1,98310,0.0
NWN,2023,7,98606,0.0
Avista,2022,12,99371,0.0
PSE,2022,12,98101,0.0
PSE,2024,5,98597,0.0
PAC,2022,4,99328,0.0
CNG,2023,10,98366,0.0
PSE,2020,11,98405,0.0
PSE,2021,6,98126,0.0
CNG,2020,1,98584,0.0
NWN,2023,5,98663,0.0
Avista,2024,1,99169,0.0
CNG,2020,4,98953,0.0
PSE,2023,10,98375,0.0
Avista,2021,2,99157,0.0
PSE,2025,6,98424,0.0
Avista,2024,1,99134,0.0
PAC,2021,5,98902,0.0
PSE,2024,11,98516,0.0
PSE,2025,8,98051,0.0
PAC,2020,2,98942,1457.0
NWN,2020,10,98661,0.0
PSE,2024,1,98321,0.0
CNG,2022,7,99362,0.0
PSE,2021,3,98321,0.0
PSE,2022,1,98230,0.0
Avista,2021,2,99164,0.0
Avista,2025,5,99164,0.0
Avista,2024,6,99040,0.0
PSE,2020,11,98391,0.0
Avista,2024,7,99151,0.0
PSE,2022,11,98133,0.0
Avista,2023,3,99023,0.0
PSE,2024,7,98506,0.0
PSE,2023,5,98034,0.0
CNG,2020,2,98948,0.0
PSE,2023,10,98005,0.0
Avista,2020,8,99164,0.0
CNG,2021,1,98550,0.0
NWN,2020,4,98666,0.0
PAC,2024,4,99363,0.0
PSE,2025,2,98284,0.0
PSE,2023,12,98321,0.0
Avista,2021,6,99025,0.0
NWN,2023,4,98125,0.0
PSE,2023,11,98004,0.0
PSE,2025,9,98922,0.0
PSE,2023,12,98383,0.0
CNG,2024,12,98337,0.0
NWN,2024,1,98620,0.0
Avista,2022,8,99114,0.0
PSE,2025,1,98445,0.0
CNG,2024,3,98233,0.0
NWN,2025,8,98661,0.0
NWN,2021,10,98686,0.0
PSE,2025,5,98466,0.0
Avista,2025,12,99040,0.0
PSE,2021,11,98258,0.0
CNG,2021,9,99352,0.0
NWN,2021,1,98612,0.0
PAC,2021,4,98936,0.0
PSE,2025,3,98037,0.0
CNG,2024,8,98563,0.0
Avista,2023,5,99138,0.0
Avista,2021,5,99173,0.0
PSE,2023,11,98374,0.0
NWN,2022,12,98684,0.0
CNG,2023,10,98276,0.0
NWN,2020,12,98639,0.0
Avista,2020,3,99039,0.0
PSE,2024,6,98010,0.0
PSE,2023,3,98201,0.0
Avista,2021,9,99032,0.0
CNG,2020,5,98274,0.0
Avista,2025,8,99212,0.0
PSE,2022,11,98597,0.0
Avista,2024,3,99174,0.0
CNG,2024,11,98930,0.0
NWN,2021,5,98628,0.0
PSE,2024,8,98070,0.0
Avista,2023,10,99020,0.0
PSE,2022,4,98038,0.0
Avista,2023,4,99217,0.0
PSE,2021,1,98021,0.0
Avista,2022,4,99151,0.0
PSE,2022,6,98204,0.0
PSE,2020,8,98273,0.0
PSE,2025,1,98198,0.0
PSE,2025,2,98032,0.0
Avista,2023,4,98648,0.0
PSE,2021,3,98012,0.0
PSE,2025,11,98409,0.0
PSE,2021,3,98439,0.0
PAC,2024,2,98932,0.0
Avista,2025,6,99208,0.0
NWN,2020,10,97301,0.0
CNG,2023,4,99353,0.0
PSE,2023,4,98409,0.0
Avista,2022,9,99131,0.0
PAC,2020,5,98953,0.0
Avista,2020,9,99205,0.0
CNG,2020,2,99362,0.0
PSE,2025,8,98028,0.0
Avista,2024,10,99151,0.0
Avista,2023,2,99143,0.0
NWN,2024,12,98605,0.0
PSE,2021,10,98422,0.0
PAC,2023,6,98948,0.0
NWN,2023,3,98683,0.0
CNG,2025,9,98223,0.0
PSE,2024,4,98232,0.0
CNG,2023,8,98550,0.0
PSE,2023,12,98273,0.0
PAC,2021,8,99329,0.0
NWN,2020,11,98666,0.0
NWN,2023,7,98664,0.0
Avista,2023,5,99014,0.0
NWN,2025,6,98026,0.0
NWN,2024,11,98685,0.0
PSE,2022,10,98053,0.0
PSE,2022,1,98005,0.0
Avista,2024,2,99144,0.0
Avista,2021,3,99169,0.0
PSE,2020,6,98166,0.0
PSE,2025,1,98372,0.0
Avista,2024,6,99022,0.0
CNG,2020,6,98541,0.0
NWN,2024,6,98125,0.0
PSE,2025,7,98274,0.0
PSE,2024,9,98030,0.0
CNG,2024,10,98524,0.0
Avista,2021,4,99148,0.0
PAC,2023,5,99350,0.0
Avista,2021,6,99143,0.0
Avista,2020,8,99159,0.0
Avista,2022,1,99207,0.0
CNG,2020,6,98801,0.0
PSE,2020,11,98188,0.0
NWN,2022,8,98026,0.0
Avista,2025,2,99023,0.0
PSE,2020,5,98101,0.0
PSE,2025,6,98022,0.0
PSE,2020,4,98388,0.0
CNG,2022,12,98244,0.0
CNG,2021,10,98225,0.0
CNG,2023,3,98953,0.0
CNG,2021,6,98557,0.0
Avista,2024,8,99117,0.0
PSE,2020,6,98424,0.0
Avista,2023,4,99160,0.0
Avista,2024,4,99156,0.0
PSE,2022,4,98198,0.0
PSE,2022,8,98576,0.0
CNG,2022,8,98944,0.0
CNG,2025,10,98264,0.0
PSE,2020,4,98466,0.0
CNG,2024,9,98232,0.0
PSE,2025,3,98311,0.0
PSE,2024,7,98146,0.0
PSE,2021,7,98117,0.0
Avista,2022,6,99371,0.0
NWN,2024,5,98610,0.0
Avista,2021,12,99181,0.0
Avista,2020,11,99208,0.0
PSE,2022,1,98001,0.0
PSE,2022,3,98021,0.0
Avista,2025,7,99148,0.0
Avista,2025,11,99164,0.0
Avista,2023,11,99164,0.0
NWN,2023,8,98684,0.0
Avista,2025,9,99141,0.0
PSE,2020,4,98257,0.0
Avista,2020,10,99148,0.0
Avista,2020,11,99006,0.0
PSE,2021,2,98059,0.0
PSE,2020,5,98103,0.0
PSE,2025,10,98166,0.0
PSE,2024,2,98031,0.0
PSE,2022,1,98283,0.0
PSE,2024,5,98036,0.0
PSE,2023,2,98034,0.0
Avista,2022,11,99040,0.0
NWN,2021,3,98674,0.0
NWN,2021,10,98662,0.0
PSE,2023,12,98105,0.0
PAC,2022,3,99328,0.0
PSE,2022,12,98271,0.0
NWN,2024,3,98629,0.0
CNG,2022,2,98274,0.0
PSE,2023,8,98208,0.0
PSE,2025,9,98321,0.0
Avista,2023,1,99128,0.0
PSE,2025,11,98001,0.0
CNG,2020,11,98230,0.0
PSE,2022,5,98007,0.0
PSE,2024,7,98262,0.0
PAC,2022,11,98944,0.0
PSE,2022,3,98121,0.0
Avista,2023,7,99005,0.0
Avista,2025,4,99206,0.0
NWN,2024,8,98662,0.0
PSE,2024,2,98074,0.0
PSE,2020,4,98036,0.0
CNG,2023,1,98295,0.0
PSE,2023,10,98110,0.0
PSE,2021,9,98126,0.0
PSE,2022,10,98499,0.0
PSE,2021,11,98446,0.0
PSE,2022,12,98380,0.0
Avista,2023,3,99164,0.0
Avista,2021,5,99341,0.0
PSE,2021,2,98029,0.0
PAC,2025,4,98903,7.5
CNG,2023,8,98520,0.0
Avista,2024,12,99006,0.0
PAC,2020,1,99329,13.0
CNG,2022,11,98295,0.0
PSE,2020,6,98516,0.0
PSE,2023,3,98275,0.0
CNG,2023,2,98226,0.0
CNG,2022,12,98936,0.0
PSE,2025,10,98030,0.0
Avista,2023,11,99021,0.0
PAC,2020,7,99328,0.0
PSE,2021,4,98125,0.0
CNG,2021,1,98848,0.0
PSE,2024,8,98284,0.0
PSE,2025,10,98926,0.0
Avista,2024,11,99025,0.0
Avista,2022,3,99003,0.0
CNG,2024,7,99354,0.0
Avista,2020,5,99228,0.0
CNG,2025,4,98221,0.0
CNG,2022,9,98948,0.0
PSE,2022,10,98312,0.0
CNG,2022,2,98837,0.0
CNG,2020,8,99352,0.0
Avista,2023,3,99022,0.0
Avista,2025,2,99161,0.0
PSE,2020,4,98370,0.0
CNG,2024,7,98370,0.0
Avista,2021,10,99012,0.0
CNG,2022,3,98902,0.0
CNG,2020,9,98311,0.0
PSE,2023,10,98926,0.0
PSE,2022,1,98271,0.0
NWN,2020,6,98639,0.0
PSE,2021,6,98262,0.0
PSE,2024,9,98029,0.0
PAC,2022,3,98933,0.0
PSE,2025,11,98019,0.0
PAC,2022,1,99361,0.0
PSE,2020,4,98072,0.0
PSE,2023,6,98513,0.0
PSE,2020,10,98402,0.0
PSE,2023,11,98104,0.0
Avista,2024,7,99143,0.0
PAC,2021,12,98923,0.0
PSE,2022,5,98056,0.0
PSE,2025,1,98168,0.0
PSE,2021,9,98311,0.0
Avista,2020,4,99114,0.0
Avista,2022,7,99014,0.0
CNG,2025,10,98229,0.0
PSE,2023,4,98531,0.0
Avista,2024,6,99146,0.0
PSE,2022,2,98273,0.0
PSE,2022,8,98277,0.0
CNG,2023,6,98310,0.0
PSE,2021,9,98112,0.0
Avista,2022,10,98857,0.0
PSE,2023,11,98155,0.0
PAC,2020,12,98921,0.0
CNG,2025,11,98312,0.0
CNG,2020,8,98248,0.0
Avista,2023,7,99171,0.0
CNG,2024,4,99324,0.0
NWN,2025,8,98125,0.0
PSE,2022,10,98037,0.0
Avista,2024,12,98620,0.0
PAC,2023,4,98902,0.0
Avista,2023,9,99206,0.0
PSE,2023,9,98011,0.0
Avista,2025,2,99218,0.0
PSE,2022,10,98226,0.0
PAC,2021,12,98939,0.0
PSE,2024,9,98284,0.0
Avista,2021,1,98857,0.0
NWN,2025,6,98672,0.0
Avista,2025,6,99107,0.0
PSE,2020,10,98922,0.0
PSE,2020,12,98119,0.0
PAC,2021,7,98923,0.0
CNG,2021,6,98563,0.0
PSE,2021,3,98391,0.0
Avista,2025,5,99032,0.0
Avista,2023,10,99008,0.0
PSE,2022,4,98022,0.0
PSE,2021,5,98038,0.0
PSE,2023,2,98126,0.0
Avista,2025,3,99141,0.0
Avista,2023,3,99160,0.0
CNG,2025,4,98345,0.0
CNG,2025,4,98226,0.0
PSE,2021,7,98121,0.0
Avista,2025,9,99027,0.0
PSE,2025,12,98359,0.0
Avista,2025,7,99114,0.0
CNG,2025,7,98557,0.0
NWN,2022,9,98208,0.0
Avista,2024,3,99156,0.0
PSE,2025,7,98024,0.0
PSE,2020,8,98092,0.0
CNG,2023,9,98557,0.0
PSE,2022,5,98516,0.0
PSE,2022,9,98934,0.0
Avista,2023,7,99185,0.0
Avista,2020,6,99216,0.0
PSE,2023,6,98074,0.0
PSE,2021,7,98087,0.0
Avista,2023,5,99371,0.0
Avista,2024,7,99036,0.0
PAC,2024,7,98938,0.0
CNG,2025,2,98942,0.0
PSE,2021,8,98026,0.0
PSE,2021,1,98272,0.0
NWN,2021,8,98604,0.0
PSE,2024,9,98934,0.0
PAC,2021,10,98939,0.0
NWN,2022,1,98620,0.0
Avista,2024,7,99029,0.0
PSE,2025,10,98047,0.0
Avista,2020,12,99217,0.0
NWN,2025,11,98607,0.0
PSE,2023,10,98026,0.0
NWN,2025,2,98026,0.0
Avista,2025,12,99218,0.0
NWN,2020,6,98612,0.0
PSE,2022,1,98021,0.0
PSE,2020,5,98237,0.0
PSE,2023,7,98201,0.0
PSE,2024,1,98112,0.0
Avista,2022,8,99009,0.0
PSE,2023,10,98004,0.0
Avista,2025,10,99023,0.0
PAC,2022,3,98923,0.0
PSE,2023,8,98053,0.0
CNG,2025,12,99352,0.0
Avista,2025,4,99146,0.0
CNG,2022,2,98282,0.0
CNG,2024,4,98223,0.0
CNG,2024,8,98229,0.0
PSE,2023,11,98589,0.0
Avista,2022,2,99161,0.0
CNG,2024,8,98282,0.0
PSE,2022,7,98033,0.0
Avista,2021,7,98648,0.0
Avista,2023,1,99134,0.0
Avista,2021,6,99111,0.0
PSE,2022,7,98055,0.0
PSE,2020,5,98271,0.0
CNG,2023,7,98908,0.0
CNG,2023,6,98632,0.0
NWN,2025,7,97388,0.0
PAC,2020,7,98903,0.0
Avista,2021,1,98648,0.0
Avista,2025,7,99344,0.0
CNG,2022,2,98902,0.0
Avista,2022,1,99031,0.0
PSE,2023,10,98019,0.0
CNG,2022,4,98257,0.0
NWN,2022,9,98604,0.0
PSE,2024,1,98446,0.0
Avista,2024,7,99216,0.0
PSE,2020,11,98258,0.0
CNG,2023,3,98951,0.0
PAC,2023,1,98951,0.0
Avista,2023,1,99016,0.0
NWN,2025,10,98665,0.0
PSE,2025,10,98058,0.0
PSE,2024,10,98922,0.0
CNG,2020,12,99354,0.0
PSE,2024,12,98032,0.0
PSE,2023,12,98036,0.0
PSE,2024,4,98224,0.0
PAC,2024,4,99362,0.0
PSE,2025,9,98502,0.0
NWN,2020,11,98605,0.0
CNG,2022,6,98337,0.0
NWN,2021,6,98674,0.0
PSE,2022,7,98037,0.0
CNG,2025,8,98244,0.0
Avista,2020,10,99126,0.0
Avista,2021,5,99032,0.0
PSE,2022,6,98576,0.0
PSE,2021,5,98373,0.0
PSE,2025,10,98052,0.0
PSE,2021,12,98532,0.0
CNG,2022,9,98223,0.0
Avista,2022,3,99217,0.0
PSE,2025,6,98270,0.0
NWN,2024,4,98119,0.0
Avista,2020,8,99126,0.0
Avista,2020,7,99003,0.0
PSE,2024,2,98274,0.0
PSE,2021,4,98055,0.0
PSE,2021,5,98119,0.0
NWN,2022,8,98648,0.0
PAC,2020,5,98948,0.0
PSE,2021,9,98116,0.0
PSE,2025,2,98144,0.0
PSE,2025,5,98506,0.0
PAC,2021,7,99324,0.0
Avista,2024,7,99003,0.0
Avista,2020,8,99134,0.0
NWN,2023,9,98665,3.0
Avista,2023,11,99027,0.0
PSE,2021,12,98208,0.0
PSE,2024,3,98402,0.0
PSE,2023,8,98332,0.0
PAC,2025,7,98901,361.11
CNG,2021,8,98337,0.0
PSE,2022,12,98226,0.0
Avista,2021,12,99228,0.0
Avista,2022,6,99107,0.0
CNG,2020,10,98541,0.0
PSE,2022,10,98371,0.0
PSE,2022,6,98409,0.0
Avista,2024,2,99146,0.0
NWN,2021,12,98628,0.0
PSE,2022,11,98148,0.0
PSE,2021,2,98103,0.0
PSE,2021,4,98258,0.0
PSE,2021,2,98321,0.0
Avista,2022,11,99149,0.0
Avista,2022,11,99228,0.0
PSE,2022,8,98346,0.0
PSE,2020,5,98255,0.0
CNG,2021,4,98944,0.0
CNG,2024,5,99301,0.0
PSE,2025,7,98576,0.0
Avista,2023,10,98857,0.0
PSE,2022,2,98022,0.0
PAC,2021,2,98902,0.0
PSE,2023,11,98226,0.0
Avista,2021,7,99022,0.0
Avista,2025,9,99125,0.0
Avista,2023,5,99131,0.0
Avista,2020,10,99179,0.0
NWN,2020,12,98663,0.0
NWN,2025,2,98606,0.0
PAC,2024,9,98953,0.0
NWN,2024,10,98626,0.0
Avista,2022,12,99029,0.0
PSE,2023,12,98388,0.0
CNG,2022,8,98837,0.0
CNG,2025,4,99338,0.0
PSE,2021,1,98198,0.0
PAC,2021,7,99350,0.0
PSE,2024,4,98310,0.0
CNG,2023,11,98229,0.0
PAC,2021,2,98947,0.0
PAC,2024,5,98951,0.0
CNG,2021,11,98674,0.0
Avista,2023,1,99143,0.0
PAC,2024,3,98903,0.0
CNG,2023,4,98902,0.0
Avista,2025,7,99029,0.0
Avista,2023,12,99109,0.0
NWN,2020,12,98675,0.0
CNG,2025,1,98276,0.0
CNG,2022,9,98901,0.0
Avista,2022,5,99131,0.0
Avista,2025,5,99018,0.0
Avista,2022,11,99103,0.0
Avista,2025,12,99014,0.0
PSE,2023,11,98439,0.0
PSE,2021,10,98108,0.0
PAC,2024,1,98930,0.0
PSE,2023,3,98589,0.0
PSE,2021,4,98232,0.0
NWN,2021,5,98612,0.0
PSE,2022,9,98405,0.0
CNG,2023,11,98292,0.0
PSE,2021,7,98248,0.0
CNG,2021,8,98367,0.0
CNG,2020,12,98225,0.0
PAC,2021,5,98930,0.0
PAC,2021,9,98953,0.0
PSE,2022,11,98596,0.0
CNG,2024,9,98520,0.0
PSE,2024,3,98346,0.0
CNG,2024,5,98848,0.0
PSE,2022,6,98011,0.0
NWN,2021,10,97388,0.0
PSE,2023,3,98087,0.0
NWN,2022,6,98685,0.0
Avista,2020,7,99102,0.0
Avista,2023,12,99128,0.0
Avista,2025,5,99102,0.0
PSE,2021,3,98337,0.0
PAC,2024,12,99360,0.0
Avista,2022,6,99169,0.0
CNG,2021,6,98229,0.0
PSE,2021,3,98271,0.0
Avista,2025,1,99160,0.0
PSE,2022,4,98117,0.0
PSE,2023,12,98498,0.0
Avista,2021,5,99103,0.0
CNG,2021,2,98257,0.0
CNG,2025,1,98632,0.0
PSE,2025,1,98373,0.0
PAC,2024,9,98936,0.0
Avista,2024,12,99159,0.0
PSE,2023,12,98028,0.0
PSE,2021,2,98087,0.0
PSE,2025,12,98103,0.0
PSE,2022,1,98506,0.0
Avista,2023,3,99206,0.0
NWN,2022,6,98635,0.0
PSE,2021,12,98031,0.0
Avista,2022,11,99030,0.0
PAC,2023,3,98930,0.0
CNG,2025,2,98223,0.0
Avista,2024,3,99003,0.0
PSE,2024,11,98391,0.0
Avista,2024,10,99125,0.0
PSE,2021,9,98934,0.0
PSE,2025,4,98199,0.0
Avista,2024,1,99026,0.0
Avista,2025,2,99208,0.0
NWN,2025,5,97388,0.0
Avista,2023,4,99176,0.0
Avista,2025,10,99148,0.0
CNG,2025,3,98229,0.0
PSE,2020,5,98380,0.0
PSE,2021,5,98262,0.0
PSE,2023,9,98045,0.0
Avista,2024,5,99203,0.0
NWN,2020,9,98208,0.0
PSE,2020,4,98122,0.0
CNG,2024,11,98944,0.0
Avista,2021,4,99169,0.0
PSE,2024,12,98001,0.0
PSE,2021,10,98002,0.0
Avista,2025,6,99161,0.0
CNG,2022,6,98801,0.0
Avista,2021,4,99138,0.0
CNG,2022,12,98902,0.0
Avista,2021,11,99009,0.0
Avista,2021,11,99026,0.0
PSE,2024,3,98408,0.0
NWN,2024,6,97301,0.0
PSE,2020,10,98266,0.0
PSE,2023,3,98012,0.0
NWN,2022,10,98629,0.0
PSE,2023,3,98003,0.0
NWN,2022,5,98639,0.0
PAC,2023,2,99347,0.0
CNG,2020,12,98953,0.0
NWN,2020,7,98682,0.0
CNG,2024,2,99353,0.0
PSE,2022,3,98239,0.0
PSE,2025,8,98332,0.0
Avista,2021,12,99207,0.0
PSE,2020,6,98047,0.0
PSE,2025,3,98266,0.0
Avista,2020,5,99131,0.0
PAC,2021,6,98942,0.0
PSE,2023,5,98374,0.0
PSE,2023,10,98387,0.0
PSE,2023,8,98110,0.0
Avista,2025,8,99159,0.0
PSE,2021,4,98001,0.0
PSE,2022,7,98332,0.0
PSE,2020,10,98198,0.0
CNG,2025,2,98225,0.0
Avista,2022,6,99006,0.0
Avista,2020,5,99202,0.0
PSE,2023,7,98516,0.0
Avista,2022,9,99101,0.0
NWN,2024,7,98617,0.0
PSE,2024,8,98266,0.0
NWN,2024,6,98307,0.0
PSE,2022,8,98117,0.0
Avista,2021,5,99021,0.0
NWN,2022,10,98617,0.0
CNG,2021,4,99338,0.0
PSE,2022,9,98103,0.0
Avista,2020,10,99006,0.0
PSE,2021,5,98372,0.0
PSE,2021,11,98405,0.0
Avista,2025,10,99228,0.0
PSE,2023,10,98596,0.0
CNG,2020,11,98226,0.0
PSE,2023,7,98059,0.0
CNG,2024,4,98801,0.0
CNG,2021,9,99350,0.0
PSE,2022,4,98327,0.0
PSE,2023,3,98033,0.0
PSE,2020,7,98101,0.0
CNG,2024,10,98257,0.0
Avista,2020,10,99034,0.0
Avista,2025,6,99202,0.0
NWN,2025,2,98601,0.0
CNG,2020,9,98908,0.0
PSE,2023,3,98010,0.0
PAC,2022,2,98948,0.0
NWN,2020,5,98668,0.0
NWN,2021,9,98648,0.0
Avista,2024,12,99027,0.0
Avista,2020,10,99001,0.0
CNG,2024,6,98563,0.0
PSE,2024,3,98032,0.0
NWN,2025,9,98674,0.0
PSE,2025,2,98589,0.0
Avista,2024,11,99107,0.0
Avista,2025,7,99260,0.0
PSE,2020,3,98155,0.0
PSE,2025,3,98042,0.0
NWN,2024,3,98648,0.0
CNG,2025,8,99324,0.0
PSE,2021,2,98502,0.0
Avista,2024,6,99110,0.0
PAC,2022,5,98930,0.0
PSE,2022,5,98105,0.0
NWN,2022,2,98660,0.0
NWN,2024,6,98668,0.0
Avista,2024,7,99110,0.0
Avista,2025,8,99169,0.0
NWN,2022,3,98208,0.0
PSE,2023,10,98370,0.0
Avista,2020,8,99036,0.0
PSE,2021,11,98101,0.0
Avista,2022,10,99113,0.0
NWN,2021,1,98668,0.0
PSE,2024,3,98225,0.0
PSE,2021,3,98404,0.0
CNG,2024,11,98310,0.0
CNG,2025,4,98314,0.0
Avista,2021,6,98857,0.0
NWN,2020,5,98026,0.0
Avista,2022,10,99039,0.0
Avista,2020,3,99030,0.0
PSE,2023,4,98383,0.0
PSE,2022,3,98501,0.0
Avista,2022,6,99156,0.0
Avista,2023,3,99167,0.0
PSE,2024,4,98042,0.0
NWN,2022,6,98606,0.0
PSE,2025,8,98922,0.0
CNG,2024,8,98626,0.0
PSE,2024,7,98133,0.0
PSE,2025,4,98257,0.0
PSE,2020,7,98166,0.0
NWN,2023,2,98674,0.0
Avista,2025,10,99016,0.0
CNG,2023,4,98248,0.0
PSE,2025,3,98036,0.0
PSE,2020,4,98110,0.0
Avista,2025,3,99217,0.0
CNG,2020,8,98240,0.0
Avista,2023,5,99020,0.0
Avista,2024,12,99228,0.0
NWN,2024,5,98639,0.0
PSE,2024,8,98036,0.0
Avista,2020,8,99403,0.0
PAC,2020,6,98902,0.0
PSE,2021,5,98204,0.0
PSE,2021,11,98023,0.0
CNG,2024,1,98244,0.0
NWN,2025,4,97031,0.0
CNG,2020,9,98902,0.0
PSE,2021,4,98116,0.0
PSE,2022,7,98409,0.0
