Utility,Year,Month,Zip Code,Vintage,Arrearage_Amount
Avista,2021,9,99019,60 Days,16576.67
PSE,2021,3,98367,Total Arrearages,806422.02
PSE,2025,3,98513,30 Days,364912.46
Avista,2021,4,99208,90 Days +,702584.19
PSE,2021,7,98126,90 Days +,68764.0
CNG,2021,10,98274,30 Days,8094.14
NWN,2022,5,98674,60 Days,0.0
PSE,2021,1,98244,30 Days,17406.29
PSE,2020,11,98072,60 Days,12143.66
PSE,2023,8,98007,60 Days,65884.8
Avista,2025,8,99037,90 Days +,13044.95
PSE,2023,2,98387,60 Days,88146.34
PAC,2022,1,98603,90 Days +,3.49
PSE,2021,7,98117,Total Arrearages,96534.0
PSE,2020,6,98498,Total Arrearages,425154.48
Avista,2023,9,99102,90 Days +,4339.4
NWN,2024,10,97031,30 Days,0.0
PSE,2025,4,98296,30 Days,34179.33
Avista,2020,8,99026,60 Days,4442.92
NWN,2021,5,98672,90 Days +,7529.38
Avista,2022,5,99131,90 Days +,8291.43
PSE,2021,2,98271,60 Days,11648.35
NWN,2020,7,98671,90 Days +,18316.92
CNG,2022,9,99350,90 Days +,2175.27
CNG,2023,7,99354,Total Arrearages,29501.14
Avista,2025,5,99185,30 Days,3660.75
NWN,2023,2,98604,Total Arrearages,70762.21
PSE,2022,5,98110,60 Days,60733.08
PSE,2024,3,98940,Total Arrearages,101548.81
PSE,2024,1,98445,Total Arrearages,397679.95
Avista,2025,3,99223,60 Days,95433.51
Avista,2024,5,99110,30 Days,2657.96
PSE,2021,4,98056,60 Days,114205.28
PSE,2022,12,98039,30 Days,5093.23
PSE,2025,6,98579,60 Days,90550.47
NWN,2023,7,98127,Total Arrearages,94434.64
NWN,2020,6,98620,60 Days,0.0
PAC,2022,1,99361,90 Days +,31215.19
PSE,2021,10,98110,Total Arrearages,296125.31
Avista,2023,2,99219,Total Arrearages,0.0
Avista,2025,4,99012,Total Arrearages,14981.23
PSE,2024,9,98105,60 Days,14118.02
PAC,2025,2,98923,Total Arrearages,38149.02
PSE,2025,3,98513,90 Days +,664222.32
CNG,2023,9,98951,Total Arrearages,4125.34
PSE,2021,10,98043,60 Days,4557.22
CNG,2024,6,99352,Total Arrearages,52067.73
CNG,2024,10,98271,60 Days,1691.05
Avista,2023,12,99130,Total Arrearages,10897.42
CNG,2024,7,98244,60 Days,341.07
Avista,2025,12,99260,Total Arrearages,0.0
PAC,2020,5,99362,30 Days,257395.15
PSE,2022,11,98255,90 Days +,23979.28
CNG,2023,10,98220,60 Days,90.92
PSE,2021,3,98056,60 Days,121431.95
Avista,2021,6,99020,90 Days +,550.86
Avista,2022,5,99151,60 Days,345.35
NWN,2023,6,98626,60 Days,0.0
PSE,2022,5,98208,60 Days,46013.94
PSE,2024,11,98032,60 Days,208003.92
PSE,2023,1,98408,60 Days,17408.46
CNG,2021,5,98951,Total Arrearages,10816.19
NWN,2021,1,98635,Total Arrearages,0.0
NWN,2024,2,98682,90 Days +,32719.27
PSE,2023,5,98374,Total Arrearages,2005567.74999999
CNG,2025,4,98541,60 Days,1681.49
PSE,2023,3,98109,60 Days,18024.31
NWN,2025,2,98607,30 Days,19536.89
CNG,2021,11,98277,Total Arrearages,30353.03
PSE,2024,12,98940,60 Days,6060.29
Avista,2022,4,99206,60 Days,69699.25
Avista,2021,9,99005,90 Days +,49462.72
PSE,2022,3,98115,90 Days +,79652.12
CNG,2025,6,98278,30 Days,174.99
PSE,2022,9,98274,Total Arrearages,407682.72
Avista,2020,12,99216,90 Days +,149138.87
Avista,2021,7,99137,Total Arrearages,8261.54
PSE,2021,7,98109,60 Days,5322.0
NWN,2022,4,97031,Total Arrearages,0.0
NWN,2020,10,98665,90 Days +,31777.68
PAC,2025,5,98920,30 Days,0.0
PSE,2025,1,98296,30 Days,18033.86
Avista,2021,9,99034,30 Days,4.04
PSE,2025,2,98934,60 Days,10367.96
CNG,2024,12,99323,60 Days,188.78
CNG,2024,10,98276,Total Arrearages,2926.56
PSE,2023,10,98103,90 Days +,151571.039999999
Avista,2024,11,99033,90 Days +,3967.48
CNG,2023,9,98584,60 Days,2123.48
PSE,2023,2,98405,90 Days +,109500.279999999
Avista,2020,8,99223,60 Days,41269.32
NWN,2024,1,98127,30 Days,0.0
CNG,2020,4,98953,30 Days,4490.9
PSE,2024,7,98225,90 Days +,778350.399999999
PAC,2023,6,98908,90 Days +,154331.56
PAC,2021,6,98921,30 Days,13888.6
PSE,2024,5,98102,90 Days +,63011.57
CNG,2022,9,98520,30 Days,3642.11
PSE,2023,11,98385,30 Days,3030.33
PSE,2024,5,98941,30 Days,18551.03
CNG,2020,8,98233,Total Arrearages,43660.31
CNG,2025,2,99323,Total Arrearages,2367.98
CNG,2020,8,98942,Total Arrearages,21270.15
CNG,2021,12,98541,30 Days,735.07
Avista,2023,3,99030,90 Days +,3986.79
CNG,2020,3,98674,30 Days,1524.54
Avista,2023,9,99207,60 Days,106707.67
Avista,2022,12,99216,Total Arrearages,215581.73
PSE,2025,8,98501,60 Days,149429.35
PSE,2020,9,98424,90 Days +,19249.39
PAC,2022,5,99301,30 Days,123.13
Avista,2025,5,99217,30 Days,90349.22
CNG,2021,12,98550,Total Arrearages,18031.74
Avista,2024,11,99208,60 Days,115780.54
PSE,2023,9,98103,Total Arrearages,236090.92
Avista,2025,7,99125,60 Days,338.74
Avista,2025,3,99009,90 Days +,10568.18
CNG,2022,1,98220,60 Days,122.14
PSE,2024,11,98109,60 Days,6351.52
PAC,2024,7,98904,Total Arrearages,100.69
PSE,2022,6,98020,30 Days,14439.93
NWN,2024,6,98626,Total Arrearages,0.0
PSE,2024,9,98075,60 Days,21915.13
PSE,2025,8,98310,Total Arrearages,991597.63
CNG,2022,11,98220,90 Days +,0.0
PSE,2020,12,98010,60 Days,9742.15
NWN,2025,2,98660,90 Days +,7495.63
Avista,2021,5,99174,90 Days +,6546.64
NWN,2022,2,98668,Total Arrearages,0.0
CNG,2020,8,98244,Total Arrearages,416.09
Avista,2021,10,99032,90 Days +,14264.23
PSE,2025,9,98116,90 Days +,70607.01
NWN,2024,9,97031,30 Days,0.0
PSE,2024,10,98396,30 Days,8148.95
PSE,2020,6,98532,60 Days,3475.46
Avista,2021,9,99001,30 Days,4724.44
PAC,2020,9,98952,90 Days +,26383.58
CNG,2023,5,98247,60 Days,8902.57
PSE,2024,8,98178,60 Days,22190.69
PSE,2021,4,98292,30 Days,1792.47
NWN,2025,2,98683,Total Arrearages,0.0
PSE,2023,8,98051,90 Days +,137227.2
PSE,2021,3,98263,90 Days +,5180.15
PSE,2022,4,98036,30 Days,46254.83
PSE,2023,1,98221,30 Days,78764.65
PSE,2021,7,98146,60 Days,13763.0
PSE,2020,6,98075,30 Days,18355.08
CNG,2023,5,98221,30 Days,35652.72
CNG,2023,2,98314,30 Days,121.99
PSE,2020,10,98036,60 Days,7571.45
CNG,2023,4,98837,30 Days,8749.06
PSE,2021,2,98006,Total Arrearages,505615.25
CNG,2023,8,98223,60 Days,9200.62
PSE,2022,2,98005,Total Arrearages,391938.43
Avista,2023,11,99169,60 Days,2524.28
CNG,2024,3,98248,90 Days +,12903.72
PSE,2024,3,98946,30 Days,7373.24
NWN,2024,1,98668,30 Days,0.0
PSE,2020,9,98223,30 Days,751.19
PSE,2021,1,98055,Total Arrearages,725651.36
PSE,2022,10,98418,30 Days,6889.6
Avista,2024,12,99144,Total Arrearages,0.0
PSE,2022,9,98516,60 Days,63114.4
CNG,2024,5,98230,90 Days +,14723.21
CNG,2024,5,98225,30 Days,49976.61
CNG,2024,11,99337,Total Arrearages,19315.41
PSE,2023,4,98424,Total Arrearages,151187.569999999
NWN,2022,7,98629,60 Days,6239.33
Avista,2020,11,99204,90 Days +,145632.05
NWN,2025,9,98119,60 Days,0.0
CNG,2025,9,99362,30 Days,16223.05
Avista,2025,7,99179,30 Days,896.4
Avista,2022,7,99111,30 Days,6380.0
Avista,2025,11,99027,90 Days +,25996.08
Avista,2025,3,99171,60 Days,3640.93
PSE,2022,5,98267,30 Days,9467.69
CNG,2024,5,98244,90 Days +,16.82
Avista,2021,9,99023,90 Days +,1192.52
PSE,2024,6,98155,Total Arrearages,217646.03
CNG,2020,8,98277,Total Arrearages,39879.87
PSE,2024,2,98372,Total Arrearages,1484125.06999999
PSE,2021,10,98045,Total Arrearages,219619.14
PSE,2023,1,98342,60 Days,2936.8
PSE,2025,4,98276,90 Days +,20359.56
CNG,2021,8,98247,Total Arrearages,12441.1
CNG,2021,10,98936,60 Days,1043.38
PSE,2020,8,98408,60 Days,12528.99
PSE,2021,7,98240,30 Days,9696.0
PSE,2023,3,98311,60 Days,134994.52
NWN,2024,7,98610,60 Days,1020.79
PSE,2024,10,98499,30 Days,20487.2
PAC,2021,5,98933,60 Days,6688.29
Avista,2020,12,99201,60 Days,34359.72
Avista,2024,12,99174,60 Days,34.08
Avista,2025,11,99125,90 Days +,3242.76
PSE,2023,7,98502,30 Days,163939.7
PSE,2023,4,98058,90 Days +,932430.739999999
PSE,2025,3,98229,30 Days,121079.07
PSE,2022,6,98926,90 Days +,171099.849999999
PSE,2021,11,98068,30 Days,1390.0
NWN,2022,5,98127,90 Days +,0.0
Avista,2025,2,99160,90 Days +,383.81
PSE,2024,4,98056,30 Days,288430.87
PSE,2025,4,98225,Total Arrearages,1200407.57
CNG,2021,1,98625,90 Days +,37.39
Avista,2023,10,99224,90 Days +,73116.03
CNG,2020,4,98345,90 Days +,429.89
PSE,2024,4,98166,Total Arrearages,387481.829999999
PSE,2024,4,98047,60 Days,122128.56
PSE,2024,8,98367,90 Days +,777881.19
Avista,2022,5,99219,60 Days,0.0
PSE,2022,6,98374,90 Days +,853668.6
Avista,2023,12,99022,90 Days +,23139.2
Avista,2023,8,99402,Total Arrearages,8005.71
PSE,2020,4,98058,Total Arrearages,865708.17
PSE,2021,10,98941,60 Days,3201.74
CNG,2020,7,98626,60 Days,776.14
Avista,2024,9,99173,Total Arrearages,23102.72
PSE,2023,6,98178,90 Days +,136866.949999999
PAC,2025,9,99301,90 Days +,0.0
PSE,2021,8,98220,90 Days +,14089.0
PSE,2023,8,98385,30 Days,2717.55
CNG,2025,2,98314,Total Arrearages,49.46
PAC,2021,2,99347,30 Days,30301.83
PSE,2023,4,98277,30 Days,348829.74
Avista,2020,7,99110,30 Days,1347.78
CNG,2020,3,99344,60 Days,11941.44
NWN,2025,6,98127,90 Days +,0.0
Avista,2020,4,99039,30 Days,390.46
Avista,2023,4,99109,60 Days,17724.91
Avista,2025,2,99027,60 Days,5336.19
Avista,2023,8,99114,90 Days +,49826.13
PSE,2022,8,98292,30 Days,876.88
NWN,2025,9,98675,30 Days,0.0
PSE,2023,7,98042,30 Days,244013.17
CNG,2021,4,98528,30 Days,777.91
PSE,2020,7,98264,90 Days +,108788.87
PSE,2021,5,98516,Total Arrearages,645700.37
PSE,2024,9,98934,30 Days,9246.21
Avista,2023,10,99032,30 Days,1761.3
PSE,2023,5,98922,Total Arrearages,550048.45
CNG,2024,9,99337,90 Days +,13569.33
PAC,2021,11,99328,Total Arrearages,118256.69
PSE,2024,10,98028,60 Days,43579.27
PAC,2020,6,99362,90 Days +,184405.85
PAC,2025,4,99360,30 Days,13931.53
CNG,2024,10,98524,30 Days,115.49
NWN,2024,7,98607,Total Arrearages,88102.62
PSE,2020,11,98255,30 Days,36.01
PSE,2023,6,98248,90 Days +,838869.070000001
Avista,2021,5,99341,90 Days +,28739.78
Avista,2023,5,99205,90 Days +,383929.92
NWN,2021,1,98119,30 Days,0.0
Avista,2021,9,99103,90 Days +,7074.77
Avista,2023,10,99029,60 Days,1675.87
PSE,2022,2,98430,Total Arrearages,82.05
Avista,2022,9,99204,Total Arrearages,137296.55
PSE,2023,3,98531,90 Days +,97215.54
Avista,2025,2,99207,Total Arrearages,546017.28
CNG,2022,5,99362,90 Days +,45533.36
PSE,2024,11,98283,Total Arrearages,42197.98
Avista,2024,4,99001,30 Days,14181.68
Avista,2024,6,99037,60 Days,10614.27
PSE,2020,7,98032,90 Days +,356299.21
Avista,2023,12,99003,30 Days,7796.01
PSE,2023,3,98466,Total Arrearages,226007.809999999
Avista,2022,1,99143,30 Days,1092.51
PSE,2022,12,98008,60 Days,20450.06
PSE,2022,7,98024,60 Days,16178.93
CNG,2025,5,98848,90 Days +,67.34
Avista,2020,5,99138,Total Arrearages,35453.18
PSE,2022,10,98597,60 Days,95371.07
PSE,2022,5,98513,60 Days,166578.1
PSE,2023,7,98281,60 Days,11164.16
CNG,2024,8,99323,90 Days +,202.71
CNG,2020,4,98953,60 Days,14.44
PSE,2025,7,98240,30 Days,20634.01
PSE,2021,6,98023,90 Days +,1029927.04
Avista,2020,8,99020,30 Days,232.38
PAC,2025,4,98952,30 Days,24615.32
PSE,2021,8,98260,30 Days,13804.0
Avista,2022,12,99158,90 Days +,1328.09
CNG,2023,11,98370,Total Arrearages,8443.19
Avista,2024,6,99130,90 Days +,5732.82
PSE,2022,7,98402,30 Days,1397.17
Avista,2022,4,98648,30 Days,885.03
PSE,2025,7,98030,Total Arrearages,2108003.53999999
Avista,2021,4,99027,90 Days +,74710.75
PSE,2021,12,98199,60 Days,4600.29
Avista,2020,11,99036,30 Days,131.78
CNG,2024,2,98257,Total Arrearages,8452.48
PSE,2023,6,98373,Total Arrearages,1120679.50999999
PSE,2023,3,98359,90 Days +,81834.68
PSE,2025,2,98011,60 Days,59749.76
PSE,2021,9,98342,30 Days,3171.0
Avista,2025,9,99224,60 Days,40054.67
PSE,2020,8,98294,30 Days,4743.57
PSE,2024,10,98007,Total Arrearages,716036.32
PSE,2023,1,98321,Total Arrearages,623004.48
PSE,2024,7,98122,Total Arrearages,354181.759999999
Avista,2023,8,98857,Total Arrearages,336.84
Avista,2024,12,99128,90 Days +,1869.54
Avista,2025,11,99126,60 Days,2235.89
CNG,2022,8,98541,Total Arrearages,5583.14
PSE,2023,4,98310,30 Days,198084.749999999
PSE,2020,11,98004,60 Days,23578.2
PSE,2020,7,98238,30 Days,271.37
NWN,2025,3,98635,90 Days +,0.0
CNG,2022,1,98273,Total Arrearages,95125.0
Avista,2022,11,99161,30 Days,2618.38
PSE,2023,7,98039,60 Days,5774.6
PSE,2024,6,98439,Total Arrearages,478374.779999999
Avista,2024,8,99026,Total Arrearages,16245.52
Avista,2023,6,99402,30 Days,2248.95
PSE,2022,5,98467,30 Days,17659.53
PSE,2023,11,98941,60 Days,5229.45
CNG,2023,6,98310,30 Days,22670.96
PSE,2023,6,98244,60 Days,26378.1
PSE,2022,9,98125,Total Arrearages,140523.92
PSE,2024,7,98328,Total Arrearages,55351.99
CNG,2023,11,98557,60 Days,128.61
PSE,2021,7,98033,Total Arrearages,413473.0
PSE,2023,3,98102,90 Days +,47899.34
PAC,2023,2,98923,30 Days,4125.5
PSE,2025,7,98032,90 Days +,1452651.37999999
PSE,2023,7,98007,Total Arrearages,707593.989999999
NWN,2020,12,97301,90 Days +,0.0
PSE,2022,2,98439,90 Days +,87043.9
NWN,2022,2,98606,30 Days,6727.96
PSE,2021,10,98195,Total Arrearages,23.43
Avista,2021,12,99202,30 Days,39089.45
PSE,2021,9,98596,90 Days +,12977.0
Avista,2025,11,99110,30 Days,1402.0
Avista,2021,11,99217,Total Arrearages,298900.48
PSE,2023,2,98337,30 Days,67462.53
NWN,2022,11,98604,60 Days,7777.35
NWN,2021,6,98674,90 Days +,0.0
PSE,2024,7,98941,60 Days,11037.79
NWN,2025,7,98668,30 Days,0.0
PAC,2020,7,99350,60 Days,0.0
PSE,2023,3,98038,Total Arrearages,1307852.86
Avista,2023,5,99117,90 Days +,2219.21
PSE,2023,3,98074,90 Days +,117240.34
PSE,2022,8,98367,Total Arrearages,1030091.90999999
PAC,2022,11,99362,90 Days +,414.0
PSE,2024,10,98292,60 Days,910.55
PSE,2022,6,98941,30 Days,3528.85
Avista,2022,6,98648,Total Arrearages,4711.02
NWN,2023,9,98125,Total Arrearages,0.0
Avista,2021,12,99004,90 Days +,16533.67
CNG,2022,10,98223,60 Days,4219.83
Avista,2021,5,99020,Total Arrearages,2006.65
Avista,2021,7,99101,90 Days +,39212.73
PSE,2024,4,98335,90 Days +,60440.35
CNG,2023,2,98367,Total Arrearages,38082.45
PSE,2023,7,98087,60 Days,43132.05
CNG,2025,2,98563,Total Arrearages,4753.24
NWN,2023,2,98665,Total Arrearages,136583.64
PSE,2021,7,98238,30 Days,489.0
PSE,2021,2,98229,60 Days,49787.43
PSE,2025,3,98310,Total Arrearages,1211321.10999999
PSE,2021,4,98177,30 Days,17435.1
Avista,2025,6,99207,90 Days +,147871.38
NWN,2020,3,98686,60 Days,7541.32
CNG,2025,3,99337,60 Days,8831.44
PSE,2024,8,98007,30 Days,103795.39
Avista,2020,9,99114,30 Days,16523.8
PSE,2025,7,98106,60 Days,20475.9
PSE,2025,7,98012,30 Days,47252.04
PSE,2022,5,98053,30 Days,50319.91
PSE,2023,4,98053,Total Arrearages,374078.409999999
PSE,2021,8,98247,30 Days,24585.0
PSE,2023,5,98104,90 Days +,13388.22
NWN,2021,3,98629,Total Arrearages,10205.42
NWN,2022,4,98605,60 Days,771.34
Avista,2020,11,99205,60 Days,93678.35
PSE,2020,12,98148,60 Days,16232.33
PSE,2023,8,98596,90 Days +,9437.41
Avista,2024,9,99146,60 Days,163.67
CNG,2023,8,98366,Total Arrearages,81180.84
PAC,2021,11,98939,60 Days,2002.58
NWN,2024,4,98605,60 Days,1236.59
PSE,2024,3,98589,60 Days,42372.43
PSE,2025,5,98119,30 Days,22730.51
NWN,2023,7,98671,Total Arrearages,110896.6
PAC,2025,1,99323,30 Days,43627.1
PSE,2021,3,98019,60 Days,22613.34
Avista,2023,6,99026,30 Days,3556.7
PAC,2022,7,98903,Total Arrearages,953286.21
PSE,2024,6,98248,30 Days,155437.46
Avista,2022,10,99208,30 Days,514282.55
PSE,2021,9,98125,60 Days,920.0
PSE,2022,2,98248,90 Days +,282440.09
PSE,2021,12,98390,60 Days,22479.51
PSE,2023,12,98292,60 Days,888.95
PSE,2023,10,98360,30 Days,33944.92
NWN,2022,1,98864,60 Days,0.0
NWN,2023,1,98208,60 Days,0.0
NWN,2021,4,98617,60 Days,0.0
PSE,2025,7,98004,90 Days +,435830.02
NWN,2022,9,98119,90 Days +,0.0
CNG,2023,3,98936,30 Days,9485.96
CNG,2020,6,98221,Total Arrearages,59616.77
PSE,2022,11,98274,Total Arrearages,428746.93
PSE,2025,8,98225,60 Days,98069.01
NWN,2024,4,98684,60 Days,38823.53
Avista,2022,9,99129,90 Days +,16975.12
Avista,2022,6,99167,60 Days,1696.83
CNG,2020,12,98936,90 Days +,10078.92
Avista,2024,1,99129,60 Days,5827.49
PSE,2021,3,98403,60 Days,5625.3
CNG,2021,3,98902,60 Days,62636.89
CNG,2021,4,99337,60 Days,5306.19
NWN,2024,5,98686,90 Days +,10095.43
Avista,2021,11,99013,90 Days +,56301.8
Avista,2023,3,98648,Total Arrearages,6068.46
PSE,2022,9,98038,30 Days,107802.15
PSE,2020,10,98281,30 Days,5170.38
CNG,2022,12,98951,60 Days,485.73
PAC,2021,10,98902,Total Arrearages,1703840.71
PSE,2023,5,98409,30 Days,52917.34
PSE,2025,5,98466,90 Days +,76488.62
PSE,2024,11,98404,30 Days,21973.44
NWN,2020,11,98629,60 Days,1103.69
CNG,2024,6,98225,90 Days +,33307.34
Avista,2020,10,99146,60 Days,264.56
Avista,2022,7,99163,Total Arrearages,379409.47
CNG,2021,5,98345,Total Arrearages,2296.28
PSE,2024,1,98284,90 Days +,651618.910000001
CNG,2022,5,98244,90 Days +,0.0
NWN,2023,4,98685,90 Days +,20769.78
PSE,2022,5,98249,Total Arrearages,122825.26
Avista,2020,12,99012,60 Days,1056.35
PSE,2022,1,98001,60 Days,68703.19
PSE,2024,10,98290,60 Days,4882.02
PSE,2024,11,98312,30 Days,154824.96
PSE,2025,8,98321,Total Arrearages,634316.819999999
Avista,2022,7,99022,30 Days,10817.66
PSE,2022,4,98249,30 Days,20060.18
PSE,2023,9,98101,30 Days,592.94
NWN,2021,4,98127,90 Days +,0.0
PSE,2020,8,98240,Total Arrearages,89195.81
CNG,2023,7,99344,Total Arrearages,24961.55
PSE,2021,11,98922,90 Days +,189405.12
PSE,2024,10,98926,Total Arrearages,303594.52
PSE,2021,7,98053,30 Days,28215.0
NWN,2021,11,98629,60 Days,1181.58
CNG,2022,6,98632,30 Days,6389.69
PAC,2023,12,98923,30 Days,15236.08
Avista,2024,10,99138,Total Arrearages,14620.6
PSE,2021,3,98421,90 Days +,238.7
Avista,2020,7,99019,30 Days,17135.28
Avista,2024,11,99158,90 Days +,1647.73
Avista,2025,4,99149,Total Arrearages,5522.15
PSE,2021,11,98532,Total Arrearages,46162.88
Avista,2025,9,99110,90 Days +,1938.76
PSE,2021,2,98258,60 Days,37639.77
Avista,2025,2,99031,30 Days,249.1
PSE,2023,5,98277,60 Days,242184.34
Avista,2024,11,99101,30 Days,5586.53
Avista,2022,5,99117,90 Days +,2666.66
PSE,2021,6,98408,60 Days,30723.48
PSE,2024,10,98516,Total Arrearages,934722.59
Avista,2020,10,99103,30 Days,335.77
NWN,2021,6,98629,30 Days,6924.64
PSE,2022,7,98408,60 Days,37377.45
CNG,2023,11,98837,Total Arrearages,6215.89
PSE,2025,4,98513,60 Days,273578.63
PSE,2021,10,98188,60 Days,60520.75
PSE,2021,3,98001,Total Arrearages,863994.0
Avista,2025,4,99163,60 Days,74777.07
Avista,2020,7,98648,90 Days +,3068.02
CNG,2022,8,98370,60 Days,2995.37
Avista,2020,4,99176,Total Arrearages,2321.11
PSE,2022,7,98001,90 Days +,830563.23
PSE,2020,9,98596,60 Days,285.88
PSE,2024,3,98050,30 Days,1683.4
PAC,2024,10,98923,60 Days,4811.96
PSE,2022,5,98121,30 Days,7983.4
PSE,2025,7,98006,60 Days,79753.07
PSE,2022,7,98075,90 Days +,93080.31
PSE,2025,1,98022,60 Days,13313.94
Avista,2021,3,99003,90 Days +,34557.11
PSE,2022,10,98281,30 Days,7701.9
PSE,2020,8,98020,60 Days,3321.87
PSE,2024,8,98446,60 Days,22193.21
Avista,2020,4,99126,Total Arrearages,14888.69
CNG,2022,3,98902,30 Days,61970.17
PSE,2025,6,98366,60 Days,188567.31
CNG,2021,8,98295,60 Days,641.78
PSE,2025,5,98225,30 Days,219049.43
PSE,2023,1,98232,60 Days,3111.56
PSE,2020,9,98340,90 Days +,6820.21
PSE,2022,1,98133,60 Days,13443.74
PSE,2021,9,98021,60 Days,7999.0
PSE,2024,12,98943,30 Days,201.59
PSE,2025,8,98239,90 Days +,181967.859999999
PAC,2023,8,98603,60 Days,252.68
Avista,2024,1,98857,60 Days,0.0
Avista,2024,5,99129,60 Days,2466.91
PSE,2024,1,98232,Total Arrearages,93950.48
PSE,2020,3,98010,60 Days,8400.63
CNG,2025,4,98271,60 Days,8262.08
PSE,2022,4,98058,30 Days,284028.2
PSE,2024,11,98057,30 Days,79345.6
PSE,2020,4,98072,60 Days,15907.99
Avista,2020,11,99110,30 Days,955.98
PAC,2025,8,98951,60 Days,68606.59
CNG,2022,11,98240,Total Arrearages,35717.15
PSE,2024,3,98558,Total Arrearages,33214.07
PSE,2022,1,98353,60 Days,98.72
PSE,2022,2,98134,60 Days,1026.7
PSE,2023,7,98446,60 Days,26917.06
CNG,2022,7,98230,60 Days,8487.91
Avista,2021,3,99020,90 Days +,1193.91
PSE,2022,11,98926,60 Days,17074.19
PSE,2023,2,98409,30 Days,54487.08
PSE,2022,5,98070,Total Arrearages,346203.089999999
PSE,2022,9,98106,30 Days,12490.26
PSE,2022,3,98030,30 Days,334646.95
PSE,2021,6,98446,60 Days,25047.18
Avista,2022,5,99101,30 Days,5124.28
PSE,2025,6,98239,30 Days,33958.94
PSE,2021,10,98027,Total Arrearages,492030.04
CNG,2022,11,98930,30 Days,8372.41
NWN,2025,7,98208,60 Days,0.0
Avista,2020,5,99205,30 Days,106396.52
Avista,2020,6,99157,90 Days +,5613.23
CNG,2021,1,98901,Total Arrearages,61877.07
PAC,2024,1,98939,30 Days,4575.73
Avista,2022,10,99181,60 Days,78558.74
Avista,2022,2,99207,30 Days,197189.0
PAC,2020,5,99363,90 Days +,999.37
PSE,2023,1,98402,Total Arrearages,18044.39
PSE,2022,4,98058,90 Days +,676315.759999999
Avista,2022,8,99159,Total Arrearages,11087.05
CNG,2022,6,98948,Total Arrearages,38785.64
PSE,2025,8,98501,Total Arrearages,1893242.38
PSE,2024,9,98940,90 Days +,28760.47
Avista,2020,12,99181,90 Days +,46006.57
PSE,2022,5,98039,Total Arrearages,54543.42
Avista,2022,6,99157,60 Days,2607.52
PSE,2023,6,98115,90 Days +,163080.82
NWN,2021,5,98664,60 Days,21862.27
CNG,2021,4,98230,60 Days,12757.68
NWN,2024,7,98675,60 Days,0.0
CNG,2021,12,98383,Total Arrearages,22538.64
PSE,2020,8,98402,60 Days,644.08
PSE,2022,12,98021,60 Days,9430.6
PSE,2022,9,98118,90 Days +,314145.72
PSE,2020,12,98221,Total Arrearages,291860.18
PSE,2020,10,98421,Total Arrearages,710.34
Avista,2022,12,99371,Total Arrearages,4329.38
Avista,2020,6,99181,90 Days +,32826.49
Avista,2022,5,99219,Total Arrearages,0.0
PSE,2020,4,98024,30 Days,22606.14
Avista,2023,11,99031,30 Days,361.74
CNG,2023,5,98223,30 Days,39717.25
PSE,2022,11,98374,90 Days +,1013136.36
PSE,2020,3,98203,30 Days,25542.31
PSE,2023,4,98136,60 Days,18884.18
Avista,2025,4,99167,90 Days +,798.22
PSE,2022,8,98039,Total Arrearages,41644.03
PSE,2023,9,98408,60 Days,18178.9
PSE,2022,5,98251,30 Days,4056.9
PAC,2024,12,99301,90 Days +,0.0
CNG,2025,2,98277,60 Days,11933.32
CNG,2021,8,98310,30 Days,8624.59
PSE,2021,2,98940,60 Days,2811.91
PSE,2020,6,98028,Total Arrearages,186163.99
PSE,2024,11,98232,60 Days,8294.81
PSE,2020,4,98418,60 Days,15773.3
PSE,2023,5,98502,Total Arrearages,1539353.27
PSE,2021,1,98053,30 Days,28572.91
PSE,2021,10,98014,Total Arrearages,149289.35
PSE,2023,7,98052,90 Days +,679501.509999999
PSE,2024,5,98445,90 Days +,248420.679999999
Avista,2023,12,99103,30 Days,1538.39
PSE,2025,5,98155,60 Days,39987.1
NWN,2021,2,98762,Total Arrearages,0.0
PSE,2025,8,98144,30 Days,22288.48
Avista,2023,4,99008,30 Days,2033.13
Avista,2022,12,99170,60 Days,498.01
NWN,2021,9,98119,Total Arrearages,0.0
PSE,2024,6,98240,90 Days +,125630.759999999
CNG,2025,3,99338,90 Days +,2596.98
CNG,2021,8,98632,60 Days,1485.63
CNG,2022,12,98802,30 Days,704.16
PSE,2021,6,98248,Total Arrearages,682647.48
Avista,2021,12,98620,30 Days,996.61
PSE,2024,4,98040,30 Days,52856.97
PSE,2025,1,98008,90 Days +,169865.08
Avista,2020,5,99160,60 Days,294.12
NWN,2022,12,98119,60 Days,0.0
NWN,2020,12,98648,30 Days,0.0
Avista,2020,3,99001,30 Days,18866.11
Avista,2024,4,99156,30 Days,11.27
CNG,2021,9,98550,60 Days,1814.1
Avista,2022,8,99114,90 Days +,68663.94
NWN,2021,11,98683,60 Days,4622.02
Avista,2022,2,99371,30 Days,3056.9
